"","twitter_handle","user_id","tweetscore","X1","X2"
"308","noahpinion","281877818",-2.012278933454,-0.838959097008615,-0.139313153930941
"309","richlowry","40116885",1.43670958612723,1.05231453486447,-1.72834169881583
"310","stephenfhayes","69773058",1.48127156654447,1.57939633187291,-1.40314938941122
"311","brendannyhan","84653850",0.993925979047282,0.233720168792182,0.223392477622423
"312","heidinbc","234186830",0.91713306796866,1.71781024554743,0.47606862726323
"313","isaacdovere","115564212",0.814682160487333,0.943729664399335,-0.00168438236632356
"314","johnwdean","160010755",0.057079945449159,1.68506456100445,1.57742053988861
"315","sbg1","31037199",0.913724595221593,1.59060064104611,0.520604996645944
"316","beschlossdc","874916178",0.7605757710137,1.25142008834976,0.713117052524581
"317","brianefallon","42995067",-0.640367653291959,0.622855066388514,0.564317807283937
"318","davidplouffe","1111940934",0.321455851042289,1.02953766921558,0.405716440650593
"319","frankfigliuzzi1","929823128259387392",-0.263097219988694,1.70293755047732,1.33019013847455
"320","ignatiuspost","423631401",0.660089846088501,2.13964851725216,0.524536627031879
"321","mmurraypolitics","92079350",-0.405252787651816,0.684929247405862,0.146918111816569
"322","rameshponnuru","305189255",1.58575485101871,0.497635776445911,-1.80120421180798
"323","apalmerdc","77032777",1.18973541427634,1.54758776127296,-0.295430332493744
"324","billgalston","1968918331",1.00529596404786,0.783512560150863,-0.548074726465081
"325","greenfield64","262223982",0.970850306472342,0.853158344039894,-0.165591309577219
"326","jillwinebanks","454071012",-1.39594718864035,2.56289561124334,2.90999589826914
"327","kurteichenwald","215207998",0.432416374809409,1.61566812886078,2.1846353244877
"328","markhalperin","184136149",1.20529709477267,2.62812960440954,-0.781434891433036
"329","nytmike","17436250",1.08022977045084,1.69496122194317,0.0941256101739558
"330","timobrien","20742461",-0.545923111447207,1.45883289965577,1.58844048390981
"331","charlesmblow","20772763",0.672387665825186,0.359682906396041,1.466305523909
"332","jayrosen_nyu","14834340",-1.66803278602489,-0.350988010705203,1.04482936113644
"333","joshrogin","15766082",1.17099019192974,1.28712144739013,-0.658038754214796
"334","mattklewis","16887628",1.34311405467886,1.6287056523884,-1.1510123505213
"335","nickkristof","17004618",0.377495071821563,1.52795000261922,1.13601203886139
"336","rachaelmbade","167024520",1.1816883662944,1.63629187263014,-0.276087726601191
"337","rickklein","18172905",1.13538572664018,1.52478771966867,-0.394527790124514
"338","ariberman","15952856",-1.74606274223558,-0.287967880294773,1.12126285602334
"339","chriscuomo","22799750",1.18763586552459,3.65487902465439,-0.0826283955611151
"340","crampell","14348157",0.725589287233908,0.67870409985653,0.583519021097236
"341","damonlinker","475957325",0.819331754155571,-0.429494702856071,-1.48507084252144
"342","jdickerson","4119741",1.21327513589437,0.828884041712721,-0.573745601804978
"343","baseballcrank","38021361",1.48413782989438,0.376091700380365,-1.8499711998439
"344","electproject","808108063",-1.63683859133296,0.290402290697691,0.0489699512561367
"345","noahshachtman","15728161",0.854429040866444,0.329749030102991,1.01120873034403
"346","samanthajpower","818282957618216960",-0.323554158026548,0.89232885575138,0.755874470970294
"347","secupp","19268706",1.2104480843083,1.24901429246531,-1.08582443176136
"348","amandacarpenter","14844867",1.3327620299011,1.48430280897697,-0.617384752270581
"349","jamesfallows","24789175",-0.42503620615787,0.151018716132224,0.966478725983047
"350","jelani9","14155907",-1.42111018327126,-0.292546938834051,1.91577412113611
"351","mattgertz","55376380",1.15226715305052,-0.292109042122049,0.321108859544273
"352","michaelsteele","50317463",1.35086576510975,3.02700574915657,0.329490233713376
"353","mikegrunwald","52521572",-1.28752417420747,-0.0112773991362389,0.326892573712638
"354","mj_lee","139738464",0.970552308440319,1.22955846295651,-0.10407206353673
"355","morningmika","18227519",0.877475879545835,1.93702239258232,0.65766458116741
"356","parkermolloy","634734888",-1.67507985058081,-1.14390086126596,2.75587743473339
"357","rvawonk","2316383071",-1.62239039495702,0.729101724696847,3.61733593818669
"358","wajahatali","21733692",-1.15930474187356,0.365386347102257,3.0180092680485
"359","bariweiss","289548939",1.05054762155307,0.361089729815043,-1.70726302546679
"360","billmaher","19697415",-0.921356692020315,-0.84811682751665,-1.05713526372949
"361","danielsgoldman","435232010",0.780666868502027,2.68685880677468,2.44767602595646
"362","jamilsmith","46213956",-2.32432910909393,-0.370166327355428,1.37062761254853
"363","kasparov63","449588356",1.37650833577884,2.67000095295279,-0.542415298445376
"364","kwelkernbc","297532865",1.10652384838813,1.7886152815009,-0.388727391792665
"365","peggynoonannyc","35474809",1.24274511770581,0.763314623924055,-1.70906878867929
"366","allahpundit","19173787",1.5387845743955,0.398819342750539,-1.9707991137025
"367","andersoncooper","15224867",0.893810429606355,2.73611219431334,0.0093099080181277
"368","anneapplebaum","297100174",0.487093985337158,1.21490690390438,0.588447917966791
"369","bretbaier","18646108",1.25178956192458,2.71084681492264,-1.52488015996783
"370","djrothkopf","402888514",0.701221610483284,1.47774054332978,1.58296223865965
"371","elise_jordan","102251724",0.977830033011427,0.983915140505714,0.546623849309353
"372","ewerickson","640893",1.8181139100746,1.26643574354075,-2.15999978894181
"373","gstephanopoulos","17074440",1.14853824722888,2.00155624034646,-0.193818045715995
"374","hardballchris","48802204",0.706090837473363,1.8133402944829,0.358182897950854
"375","jeffreytoobin","522282462",-1.29037778599394,0.800570596891007,1.16676825326119
"376","ronaldklain","248884036",-1.46457421808122,0.94350195741016,1.20748570649725
"377","brianklaas","39279821",-0.83021018370412,0.991066910414471,1.89456923513416
"378","brithume","112047805",1.5306843821837,1.53918756987511,-2.69439063958032
"379","elianayjohnson","757893380",1.26566940095102,1.15208662099017,-1.37669289947328
"380","harrylitman","817787882395955200",-1.3632036235626,2.64285599101596,1.93391320080753
"381","isikoff","334079075",0.891436150475168,1.63303025936406,0.507798342485394
"382","perrybaconjr","20815668",0.590010876802328,-0.615897376331822,0.822675603628187
"383","reedgalen","1120698997327294464",0.702934903804304,0.715799158753716,0.254284217801633
"384","shearm","14552725",1.01778948563176,1.60146294537744,-0.0668567361395847
"385","svdate","807975026",1.26548626304781,1.37982421610166,0.260918586596238
"386","taniel","15537302",-2.24379452415569,-1.23253140001538,0.128231903125825
"387","amy_siskind","15976705",-0.512340420924561,1.40879667276406,2.02895621704533
"388","dkthomp","37723353",0.282272975234439,-0.409538976370163,0.174526591661957
"389","dleonhardt","168295477",0.927748752007256,0.212120515772429,0.11049331675029
"390","drvox","22737278",0.228559167202923,-0.804896547110164,0.975247887694834
"391","eugene_robinson","59031230",0.642791839383123,1.50367039197627,0.752936811989916
"392","fareedzakaria","41814169",0.945078340571063,0.911201815111372,0.45024451416405
"393","geoffreyvs","82673602",0.916720972421831,0.347293732706989,-0.42237236921901
"394","jonallendc","43409523",1.1255561459263,1.44028919055093,-0.0373275440105009
"395","joshscampbell","701750402786717696",-0.0823483661946026,1.11981722254987,1.57682886583861
"396","michelleinbklyn","212657985",0.753324402610844,-0.091937416993508,1.3307616942719
"397","numbersmuncher","813311743",1.57254563824621,0.560027978102189,-1.72716559165936
"398","rachelbitecofer","764187379",-0.561400361255836,0.346252519244131,1.22780438326735
"399","sarahlongwell25","787392577",1.16313903103395,1.22748756375734,-0.425904096133227
"400","sethamandel","150281740",1.47263799667214,0.571353044499408,-2.32442789478785
"401","wolfblitzer","71294756",1.08295497057779,2.80599887327779,-0.147097455763066
"402","aedwardslevy","23908154",0.496139084013915,0.0333140487977248,0.0119890566295958
"403","alecmacgillis","436925910",0.87688320481563,-0.397692162491857,0.219905815981479
"404","carolleonnig","108710418",1.03491838952616,2.35441626943536,0.735155993290726
"405","charlesppierce","121489431",0.61258497348839,0.0886265225728641,1.76090589945771
"406","clairecmc","16160352",-1.3556871873549,1.30216218825329,0.663627278818278
"407","davidmdrucker","104299137",1.28845724153426,1.80743196717922,-1.02319236822665
"408","howardfineman","14962779",0.928436427713566,1.15861593074768,0.510897736837806
"409","lpdonovan","48012011",1.33147746175463,0.043542510953344,-1.20441696812191
"410","madrid_mike","450341380",1.20751358362464,1.24067900565971,-0.149612128219924
"411","markos","24431892",-0.912864455668814,0.00348069255593767,0.693411171275015
"412","brikeilarcnn","46817943",1.18202284963265,1.63863656474973,-0.354207648205507
"413","donnabrazile","60919240",-0.326062104651891,1.46934245782981,0.425496292826874
"414","jamescarville","4211625232",-1.09828591922774,1.34816329820669,0.147377101433307
"415","joelockhart","101816065",-1.03045555342291,1.66057025848377,1.5566231327512
"416","juliehdavis","237477771",1.24483244476087,1.56427549309104,0.0484730639478664
"417","justinwolfers","327577091",-1.30620627593387,-0.155415895384344,0.0786020930361398
"418","ksoltisanderson","12889162",1.36852014925518,0.360920409764809,-1.20639330492834
"419","maryltrump","1045110787",-2.42444332040947,1.32669398721383,2.45215978034068
"420","morningmoneyben","135575282",0.883772921777881,0.997304848962929,-0.359572809896854
"421","normative","8548612",0.466552388889726,-0.480821104913027,-0.112723426279185
"422","rickhasen","47034524",-0.608017838379656,0.347730082963772,0.176778546160025
"423","sam_vinograd","1512021254",0.841788750819755,2.47966899112928,2.05736732366214
"424","tamarakeithnpr","15483390",1.10082358628125,1.16216588699755,-0.118055011554374
"425","tpcarney","16068266",1.40643010808806,0.241676915697776,-1.70644980861837
"426","tuckercarlson","22703645",1.66376357768409,1.29618705179549,-3.07867039157152
"427","yascha_mounk","301863076",-0.539502493653782,0.200518596909872,-0.0715942258601303
"428","anamariecox","11640472",0.95278724232631,-0.403320544883738,0.925290532759631
"429","bakari_sellers","241201438",0.0991909158793592,0.615656765462485,1.49048704854161
"430","cherijacobus","467726691",1.10785322286056,1.37663093659001,0.758828231304038
"431","clarajeffery","43412697",-0.531907248978729,-0.00313313332863418,1.35599929317226
"432","donlemon","16051471",0.867450787053941,1.47293398363663,0.878036810929122
"433","gdebenedetti","230450027",0.396124902921901,0.445527118403225,-0.0361869476659842
"434","jaynordlinger","3075845932",1.70031588062541,1.0157684013109,-1.77639988801814
"435","john_sipher","884578187392544769",-0.591495791963344,1.47695843032913,1.36590649761179
"436","jwpetersnyt","163598915",1.3520274753695,1.62942781953562,-1.01290450029394
"437","jysexton","325385270",-1.77135868112154,-0.000502564419247035,2.67855499174575
"438","kt_so_it_goes","386001751",1.28720081856659,-0.230453191700379,-0.452734519400815
"439","michaelbd","9840002",1.23168760266737,-0.769316454609397,-2.23742437332097
"440","mollymckew","2382106993",0.696979870479092,1.81168672324395,1.5369546981064
"441","nedprice","113064158",0.894929082292359,1.91941854757133,1.2914353152216
"442","richardhaass","195826487",1.02597759370545,2.12177556950191,0.50016037316022
"443","scaramucci","24578794",1.02164255694387,3.08776689762927,0.20174964181851
"444","tarasetmayer","1591400760",1.36307639292733,3.04595234111635,-0.0889780529593325
"445","thegarance","7848802",1.04875404939728,0.14559584488624,0.251339392550525
"446","therealhoarse","784575415457308672",-2.02011602870645,1.04563041857624,3.18923935323868
"447","adamdavidson","15639774",-0.631390813929096,0.0958092918073226,1.23125188433193
"448","baseballot","432122791",0.960163193129112,0.130230703785683,-0.608445770359713
"449","byronyork","47739450",1.31674773534833,1.80714857702943,-1.97850455976377
"450","chrisgeidner","22891564",-0.197118543221452,-0.45933939648477,1.13619557317701
"451","ericboehlert","34643610",-1.57966718205323,-0.0179837304606139,1.71084500524663
"452","ericgarland","16912124",-1.81871431171634,2.74541839948261,2.57993888739546
"453","jasonkander","20744708",-1.27987661783731,0.44940610943551,1.78852810512594
"454","jimgeraghty","15335534",1.69755971886843,0.771458382864766,-2.26503853862303
"455","jmilescoleman","92985745",0.0207759118722507,0.264957391489272,-0.516558479429413
"456","katiephang","1286161147",1.32200830905481,5.89139374739899,2.63035716135911
"457","margarettalev","58869089",1.05209397357825,1.44530832669301,-0.0707327462548087
"458","micahcohen","137512415",0.703397821537542,0.117250858151764,-0.171299189696223
"459","mzhemingway","18005085",1.51782190254178,0.629073706672349,-3.54096876376371
"460","peter_wehner","577432615",1.22719964800915,2.21504841772017,-0.607317577509727
"461","peterbeinart","114870265",0.824599499956982,0.144021830269142,0.136662110234318
"462","rgoodlaw","1171109054",-0.324166517191362,1.85999993581113,2.74523335366668
"463","stupolitics","250784170",1.29469440483312,0.973154913472523,-0.475350855707379
"464","tomfriedman","59157393",-2.03251442482452,2.53048970023573,0.761720670144929
"465","ajentleson","17466132",0.754073384102623,0.074825810210978,0.727628451392219
"466","bradmossesq","373522445",0.718388372350346,1.7311151480518,1.1699058959892
"467","deray","29417304",-1.93402553693799,-0.603734639073325,1.60589327518361
"468","eliehonig","248429222",0.870520002330872,3.07738141769206,2.66935620398498
"469","guypbenson","16193222",1.71264033210622,1.23625554821945,-2.46442825657244
"470","jmeacham","286339472",0.682829465938266,1.61247375525863,0.473593066312334
"471","katherinemiller","15741036",1.31110050811756,-0.15837143862982,-0.850172560546132
"472","margbrennan","50011708",0.98623958802361,1.89292751705199,-0.0336672739440693
"473","politicalwire","16250929",0.647907054009097,0.922087793744605,-0.0151966638217896
"474","politico_steve","21800063",0.788951671284895,0.899218171274105,-0.472525204321283
"475","scottgottliebmd","40156330",1.15202996489271,1.31958483429187,-0.946899089782232
"476","seanhannity","41634520",1.57919182913911,2.74530790447209,-2.43882632391115
"477","windsormann","77413975",1.13359553439106,1.54091585114166,0.436895039669128
"478","zerlinamaxwell","21879831",0.398953195672546,0.477901361223887,1.77582460151181
"479","20committee","635608354",1.466028047387,2.51445236461244,0.18472216377923
"480","charliecookdc","2657143946",0.706630143482599,1.01587748983218,-0.389431663860129
"481","databyler","2790869677",0.910395268150164,0.217112712877625,-0.755395743367141
"482","david_gergen","243291022",1.02704238382641,1.99527547303568,0.459041227653262
"483","esotericcd","161163311",1.51059292384003,0.103154142347697,-1.65422737272471
"484","ichotiner","571297251",-0.75601505814851,-0.426269786190621,0.398620044025245
"485","jimswiftdc","15146659",1.30727084325294,0.712589573895365,-0.664210633115486
"486","joanwalsh","1106501",-1.45583456824157,0.267218178579862,2.00998273299251
"487","joshgerstein","64916983",0.962056926707769,1.55547863073761,-0.0876634794050047
"488","juliettekayyem","21461359",-0.98013868888214,1.25527551015295,1.9253354365417
"489","kdrum","18276341",0.222718452478147,-0.758469391796502,0.329943613805632
"490","markhertling","4484115214",0.829313570995712,2.79287391963053,1.57118602345744
"491","megynkelly","110445334",1.23297612536441,1.62652629786329,-2.62475604112518
"492","milbank","19608273",0.954641346078447,1.45249787760145,0.015561472977137
"493","mjs_dc","88215673",-1.57929595838983,-0.804055352911486,0.948358008970585
"494","mlcalderone","63004503",-0.737110900783427,0.242348558487714,0.325319802486671
"495","patrickruffini","1050111",1.12189515018517,0.554548191458786,-1.2709200952136
"496","radleybalko","15816595",0.412793953136922,-0.668811829313323,0.216322661019757
"497","reihan","14275562",1.32477709600194,-0.118964522149668,-1.44881682733833
"498","scottlincicome","100250921",1.63597284268192,0.364660684196577,-1.58581461297037
"499","selectedwisdom","187289134",-0.838622021678665,2.3295594418105,1.93583886564911
"500","sifill_ldf","1507338108",-1.64383164400883,0.00773643358280827,1.98782408473256
"501","stengel","807357676300730368",0.0450598824914123,1.34423535431303,1.20873679532675
"502","sulliview","460470940",0.386553697596711,0.000598824665353096,0.893955346807828
"503","toluseo","168290603",1.2381491227563,1.66505434781916,0.20125675909233
"504","zeynep","65375759",-1.81599333154975,-0.850602644233476,0.625542820884433
"505","agearan","15765991",0.962630070247026,1.70739348887071,0.527011086240199
"506","anitakumar01","48581849",1.11980786494144,1.52363332882532,-0.294473912654393
"507","arifleischer","35218566",1.40057801771555,2.27214791111939,-2.41455898498896
"508","awprokop","139186916",0.907033309318197,-0.250631142707553,-0.271688666432295
"509","bdomenech","14989516",1.5594811430473,0.626334902792442,-3.13218499647894
"510","chsommers","334921581",1.52259596909192,0.321295268871168,-3.2071213061838
"511","cwarzel","20178419",1.13116204671039,-1.00559676231861,0.422363757668246
"512","davidpriess","2521546890",1.1899918497836,3.05433903673626,1.5721562073823
"513","dylanmatt","15950086",NA,-1.34651153189365,0.24955785198037
"514","hughhewitt","15075999",1.35349045784211,2.06159447796104,-1.40017862325326
"515","imillhiser","26165922",0.0969706560241478,-0.26112638602255,1.12688129706377
"516","jvlast","611816381",1.5333051841363,0.705564860843949,-1.53808606042906
"517","keithboykin","21728303",-1.79281636876445,-0.31051098010942,1.99094509716955
"518","kimstrassel","384910109",1.65017256241727,1.94152879229237,-3.25822568728841
"519","mattgrossmann","2366113867",-1.89136267459505,-0.0689930636704591,-0.311009153030834
"520","maureendowd","59145948",0.91719519603647,1.78935811274892,-0.0759852253731824
"521","michaelcohen212","52136185",0.876597125444502,4.71190982539065,0.333097612991262
"522","milestaylorusa","2974742145",1.18138162382904,2.38950923669188,0.657332783610281
"523","paulwaldman1","48797538",-1.59530589098078,-0.424495226465612,1.01793650225113
"524","ralstonreports","14413466",1.05894879009477,0.733717649511844,-0.611168168777271
"525","rtraister","19086859",-2.04283859244654,-1.12355841498222,1.31924335490499
"526","samwangphd","367873443",-1.13043746818121,0.195522340174475,1.54493739957683
"527","steve_vladeck","380268462",0.268643899359397,0.983616669573042,1.36013134472164
"528","thereval","42389136",-1.12659565284009,0.584478327114835,1.35443886809296
"529","ingrahamangle","50769180",1.3280046145135,2.77377127109355,-2.92011954160666
"530","dbongino","232901331",1.99823453059773,3.25485573231468,-5.06507337481269
"531","judgejeanine","29458079",1.39029143585852,4.47380003400008,-3.44365967454412
"532","dineshdsouza","91882544",1.61911286538069,2.16975394381257,-4.63507346453246
"533","jessebwatters","56561449",1.52424213763416,3.38064839951689,-4.07124825743687
"534","billoreilly","23970102",2.00996591789594,3.75372275488146,-3.01103727560147
"535","tomfitton","18266688",1.44530768352794,3.98569447068584,-4.90182222394518
"536","jackposobiec","592730371",2.31719140144706,1.80539290735064,-8.28115070455728
"537","kimguilfoyle","25101996",1.25312192667896,3.71407150400273,-4.08280722781076
"538","govmikehuckabee","15416505",1.57388405310946,2.92729939881906,-2.29643119418725
"539","loudobbs","26487169",1.79245499733414,5.58599573313524,-3.97184991008003
"540","saracarterdc","25202268",1.35485473622526,3.7384530666451,-3.96641677932489
"541","realcandaceo","878247600096509952",1.38976813339984,3.82880976111103,-8.09805511881144
"542","greggutfeld","28628850",1.57949331773948,1.80598955323983,-3.72964995343116
"543","seanmdav","36529101",1.95890657528769,1.34096400697726,-4.50118674947903
"544","dloesch","7702542",1.88026650643032,2.07102741113341,-4.27684663514001
"545","newtgingrich","20713061",1.3665219356536,2.41579230959076,-2.01568281030092
"546","sarahhuckabee","5509762",1.3961567221908,3.94607592504908,-2.44040218542049
"547","katiepavlich","48459553",1.51260157647386,2.13662560111173,-3.38162505030449
"548","tomilahren","468646961",1.76715182798818,3.69384185100052,-4.29634026933279
"549","bucksexton","334715818",1.62936349972018,1.01281211260807,-4.63455513560918
"550","mattwalshblog","1500129642",1.59408950171905,0.810091108043857,-4.95067234126209
"551","glennbeck","17454769",1.46645937335826,1.85940962665651,-3.53901505119347
"552","larryelder","195271137",1.82152851223796,2.51557382195979,-4.73267537544674
"553","rubinreport","18379614",1.34707171538826,0.969485729863105,-5.35811553725837
"554","bennyjohnson","15212187",1.40785676924441,1.37861732500289,-4.56977978697593
"555","brandonstraka","52338305",1.80069496414454,3.41335559243247,-6.34714069467143
"556","cernovich","358545917",1.92086752613534,1.54741448820226,-6.96585152673032
"557","greggjarrett","21536398",1.75241337642154,3.76137934653886,-3.41604400228053
"558","michellemalkin","15976697",1.41158391255454,3.21381840724292,-2.9664802742511
"559","mrandyngo","2835451658",1.88990536816086,0.731635809656048,-6.26791053472482
"560","w_terrence","47293791",1.91408164659112,4.03380850477171,-7.02699053818108
"561","anncoulter","196168350",1.38340692959427,0.074557029081187,-4.22354807489506
"562","michaeljknowles","31047836",1.69755739553869,0.956512472113747,-5.04663378090389
"563","scrowder","19091173",1.7538019218775,0.672204162300285,-4.71528539651343
"564","jsolomonreports","523248016",1.48986132065053,2.71866585052963,-3.95977128774144
"565","sebgorka","2417586104",1.43294441499978,2.66375084654842,-5.75642961290565
"566","joelpollak","10292132",1.31919953393691,1.57900613561255,-3.62161002737276
"567","liz_wheeler","264361128",1.53935062818158,1.22067140972356,-4.40755157193494
"568","diamondandsilk","2908170952",1.95905376473664,5.83259384838793,-3.71180394590598
"569","kassydillon","178999981",1.85396073789672,1.0564981073969,-4.81172443055127
"570","therightmelissa","762389795037294592",1.97084927666978,2.85773804771107,-4.84380143409067
"571","mercedesschlapp","42670638",1.48625244067637,3.32618175784253,-2.79326168388945
"572","redsteeze","393469195",1.38650835975706,0.462751380273544,-2.7498421261225
"573","andrewcmccarthy","130684893",1.84233182172004,1.78359642372936,-2.92808594862864
"574","jamesokeefeiii","16989178",1.73024406087821,2.78678397596227,-4.5961596367907
"575","kurtschlichter","18089606",2.03689507741039,1.68285676253821,-4.67647603122878
"576","mschlapp","138809881",1.56083332303939,2.99545093835436,-2.63120829031215
"577","conservmillen","704391334128394240",1.5615597710534,2.04067080954119,-3.91831266771516
"578","realsaavedra","812135885328236551",1.57564242079865,1.12442567579623,-4.37539260528736
"579","scottadamssays","2853461537",1.46655673731393,1.19154142609747,-4.35180243467324
"580","stillgray","16106584",1.91348497453864,0.328815840043529,-6.96833313397512
"581","mariabartiromo","208155240",1.4898762162761,3.57932068354719,-3.42861376884679
"582","prisonplanet","18643437",1.57403706094922,0.500561332091926,-6.66200497723502
"583","stclairashley","2874102076",1.87973709405898,1.61214777313728,-7.30269039801303
"584","timcast","27000730",1.19000784043828,-1.41470537888444,-6.58739136432736
"585","danaperino","27311044",1.33543496001859,1.92876696969086,-1.70581205323088
"586","davidharsanyi","15302774",1.49177159260734,1.23546738752159,-3.22888399405151
"587","ericbolling","14839147",1.42208728921928,3.6792627465467,-2.9645337990244
"588","gatewaypundit","19211550",1.51134637772956,2.49492039786928,-4.84510591624561
"589","chuckrossdc","119837703",1.27333548453818,0.556629359608991,-3.15088362959765
"590","comfortablysmug","17060573",1.36391496543953,0.523277901316319,-2.48682979555689
"591","geraldorivera","246500501",1.00897108695543,4.30229159552111,-1.6370772449592
"592","johncardillo","27995424",1.92331950084426,4.2893552240388,-6.60080979807864
"593","xan_desanctis","520497278",1.39581283161379,0.705141737077832,-2.29388555659501
"594","chanelrion","2438831503",1.91380170006502,3.63214554120013,-6.39348115819604
"595","emeraldrobinson","3932768472",1.46834288353448,2.01377975072998,-4.89606079799632
"596","heytammybruce","22956220",1.67809166908969,2.88494775647059,-4.01128503554286
"597","jasoninthehouse","17800215",1.48581660843134,3.14535418835273,-2.63949508591987
"598","jessekellydc","34082620",1.73946482329873,1.60103120736369,-5.27037686802211
"599","kylekashuv","862493306382626818",1.70728655279763,1.18026704026417,-3.93286204013105
"600","markdice","35039490",1.65625676451916,3.44880942444328,-6.53416966234061
"601","raheemkassam","125128723",1.58496909976786,1.76791259512086,-5.00642881368606
"602","willchamberlain","21722318",1.3725365672938,-0.15816297923158,-5.39189088054989
"603","actbrigitte","722528529716383744",2.11705809848536,2.31542069532175,-5.45282446555823
"604","andrewklavan","107210947",1.59928108387486,1.2360906658021,-3.86246138632394
"605","davidjharrisjr","3530404094",1.88738246198614,3.21532330535499,-5.67767599518845
"606","paulsperry_","739610364975808513",1.84825827512894,1.66657609513422,-3.93722296910668
"607","politicalelle","695054484083470336",1.4800598132292,0.897348765344153,-3.38252121779687
"608","robbystarbuck","16523905",1.83147454537949,1.41076730395877,-7.35429860926175
"609","calebjhull","239005322",1.42911604452847,1.14892342002579,-4.32688717086693
"610","jaysekulow","171632862",1.54105051505815,3.32119439878799,-2.19216487485396
"611","seanspicer","20776147",1.49361082451626,2.66588893342302,-2.68560782953649
"612","sidneypowell1","586707638",1.73866413827689,4.15108099044201,-5.01884794578126
"613","trish_regan","138182116",1.41329507604538,2.84613330381195,-3.84735048801752
"614","hodgetwins","18584875",1.83942322698577,2.93259374515044,-6.40491718072248
"615","ritapanahi","25235151",1.81068137686132,0.747566744291299,-5.19398275542459
"616","thelaurenchen","770619360062898176",1.29633711932208,-0.477747741552624,-4.7210460950437
